name_index,sexe_index,count,idmax,max,x,y,name,sexe,entropy,life
GERALD,1,32114,1973,1602,-0.605673,-52.6717,GERALD (M),1,4.04848,0.420168
GERALDINE,2,43664,1975,2565,-2.32267,-53.2056,GERALDINE (F),0,3.59971,0.235294
GERARD,1,379435,1949,20005,45.6086,-29.9694,GERARD (M),1,3.85065,0.378151
GERAUD,1,2465,1976,72,-4.41288,-41.2743,GERAUD (M),1,4.54466,0.89916
GERMAIN,1,32667,1912,770,56.3731,2.7469,GERMAIN (M),1,4.31774,0.663866
GERMAINE,2,211014,1902,8337,50.8918,12.6518,GERMAINE (F),0,3.68815,0.344538
GEROME,1,1508,1980,80,-14.3144,-48.2299,GEROME (M),1,4.14255,0.487395
GERTRUDE,2,4745,1912,127,46.8401,3.53924,GERTRUDE (F),0,4.04493,0.495798
GERVAIS,1,5048,1962,114,45.3179,-6.18706,GERVAIS (M),1,4.34684,0.613445
GERVAISE,2,1394,1961,37,47.4625,-3.82312,GERVAISE (F),0,4.29342,0.630252
GERY,1,1515,1964,60,24.2265,-33.5836,GERY (M),1,4.44452,0.781513
GHISLAIN,1,12221,1972,320,13.5782,-35.1124,GHISLAIN (M),1,4.35387,0.655462
GHISLAINE,2,64324,1956,3132,35.8796,-37.0901,GHISLAINE (F),0,3.93211,0.420168
GHYSLAINE,2,2431,1958,123,34.857,-37.4971,GHYSLAINE (F),0,3.74673,0.361345
GIANNI,1,6319,2013,304,-0.225178,15.8688,GIANNI (M),1,3.80624,0.420168
GIL,1,3577,1967,184,19.2658,-45.5994,GIL (M),1,4.05287,0.411765
GILBERT,1,180115,1947,5280,50.5106,-18.8049,GILBERT (M),1,4.12778,0.571429
GILBERTE,2,62179,1926,2079,55.4166,-4.91765,GILBERTE (F),0,3.99612,0.487395
GILDA,2,2305,1956,89,34.7411,-32.0535,GILDA (F),0,4.41007,0.697479
GILDAS,1,7813,1973,291,7.73177,-43.4112,GILDAS (M),1,4.32647,0.605042
GILETTE,2,1459,1921,57,53.8402,-7.23137,GILETTE (F),0,3.95161,0.470588
GILLES,1,175547,1959,7527,27.3904,-39.9853,GILLES (M),1,3.93364,0.411765
GILLETTE,2,2334,1921,81,53.9195,-6.72092,GILLETTE (F),0,4.0116,0.495798
GINA,2,5488,1958,171,20.3435,-30.1685,GINA (F),0,4.4757,0.781513
GINETTE,2,131630,1930,6819,46.517,-16.4362,GINETTE (F),0,3.59334,0.302521
GINO,1,6159,1959,123,18.8811,-14.1861,GINO (M),1,4.59106,0.865546
GIOVANI,1,1077,2008,42,-12.6394,7.05053,GIOVANI (M),1,4.11374,0.588235
GIOVANNA,2,1837,1960,68,18.658,-43.0106,GIOVANNA (F),0,4.39462,0.722689
GIOVANNI,1,10920,1990,293,-9.91083,-11.4617,GIOVANNI (M),1,4.34426,0.655462
GIOVANNY,1,1031,1997,41,-23.6376,-7.57339,GIOVANNY (M),1,3.6995,0.352941
GISELE,2,137045,1930,4282,49.8852,-18.0197,GISELE (F),0,4.06802,0.495798
GISELLE,2,7020,1924,392,52.0547,-6.98805,GISELLE (F),0,3.8723,0.386555
GISLAINE,2,5004,1951,212,40.113,-30.5748,GISLAINE (F),0,3.92225,0.428571
GISLHAINE,2,1047,1956,54,40.6401,-34.0882,GISLHAINE (F),0,3.68949,0.352941
GIULIA,2,9164,2015,1197,14.8253,53.1555,GIULIA (F),0,2.75179,0.10084
GIULIAN,1,1692,2015,268,15.2901,55.1158,GIULIAN (M),1,2.31926,0.0672269
GIULIANA,2,1054,2015,132,13.7626,54.0203,GIULIANA (F),0,2.84155,0.134454
GIUSEPPE,1,2328,1962,108,19.3976,-44.1189,GIUSEPPE (M),1,4.09347,0.554622
GLADYS,2,9877,1974,345,-5.6991,-43.9779,GLADYS (F),0,4.36922,0.546218
GLENN,1,1612,1998,61,-25.0593,-6.51892,GLENN (M),1,3.86821,0.411765
GLORIA,2,3092,2017,109,2.31751,12.2502,GLORIA (F),0,4.2975,0.605042
GODEFROY,1,1117,1996,31,24.6656,2.53414,GODEFROY (M),1,4.56258,0.92437
GONTRAN,1,1388,1913,30,44.9797,5.5198,GONTRAN (M),1,4.50262,0.840336
GONZAGUE,1,1883,1975,40,1.47404,-22.4097,GONZAGUE (M),1,4.62005,0.966387
GOULVEN,1,1600,2000,34,30.6008,5.71266,GOULVEN (M),1,4.59615,0.932773
GRACE,2,3476,2005,174,-17.8931,18.4264,GRACE (F),0,3.87941,0.310924
GRACIEUSE,2,2606,1909,90,49.444,5.2796,GRACIEUSE (F),0,4.05364,0.495798
GRATIEN,1,1569,1903,37,47.4136,5.02777,GRATIEN (M),1,4.34237,0.655462
GRAZIELLA,2,7514,1978,229,3.75272,-40.7368,GRAZIELLA (F),0,4.21773,0.453782
GREGOIRE,1,26295,1998,800,-23.3348,-17.0351,GREGOIRE (M),1,4.3894,0.672269
GREGORY,1,91582,1982,5728,-16.2055,-47.0433,GREGORY (M),1,3.465,0.268908
GUENAEL,1,1616,1973,65,1.54011,-47.6333,GUENAEL (M),1,4.11393,0.563025
GUENAELLE,2,1699,1970,85,-3.21545,-51.5591,GUENAELLE (F),0,3.79759,0.411765
GUIDO,1,1013,1926,40,46.0364,-14.0581,GUIDO (M),1,4.23904,0.605042
GUILAINE,2,2668,1959,134,22.6564,-44.3754,GUILAINE (F),0,3.95677,0.411765
GUILHEM,1,7951,1998,282,-16.9533,-7.05399,GUILHEM (M),1,3.98759,0.420168
GUILLAUME,1,222361,1984,9382,-24.7041,-32.6998,GUILLAUME (M),1,3.96668,0.352941
GUILLEMETTE,2,3986,1951,63,20.4391,-16.6903,GUILLEMETTE (F),0,4.71934,0.991597
GUISEPPE,1,1069,1963,60,20.9982,-42.0783,GUISEPPE (M),1,3.93499,0.453782
GUISLAINE,2,1150,1956,49,35.5425,-33.9324,GUISLAINE (F),0,4.03898,0.529412
GURVAN,1,1963,1998,121,-39.5131,-3.04958,GURVAN (M),1,3.68697,0.369748
GUSTAVE,1,34945,1907,1167,52.2131,11.613,GUSTAVE (M),1,3.93325,0.403361
GUY,1,265731,1947,9393,46.9051,-21.9595,GUY (M),1,4.02145,0.470588
GUYLAINE,2,7283,1963,391,22.2209,-44.8335,GUYLAINE (F),0,3.7385,0.336134
GUYLENE,2,3307,1963,165,20.3718,-45.713,GUYLENE (F),0,3.75092,0.352941
GWENAEL,1,8979,1976,402,-8.67541,-47.1771,GWENAEL (M),1,3.84049,0.420168
GWENAELLE,2,22637,1976,957,-7.81803,-44.3821,GWENAELLE (F),0,3.83917,0.403361
GWENDAL,1,5786,2000,386,-39.6476,-3.06398,GWENDAL (M),1,3.66138,0.386555
GWENDOLINE,2,20227,1990,1559,-39.155,-21.1722,GWENDOLINE (F),0,3.44355,0.243697
GWENN,2,1129,2006,51,-17.0514,-3.22395,GWENN (F),0,3.88725,0.428571
GWENNAELLE,2,1314,1986,75,-26.1067,-34.3897,GWENNAELLE (F),0,3.5301,0.310924
GWENOLA,2,3371,1976,167,-4.80166,-51.2872,GWENOLA (F),0,3.93059,0.428571
GWLADYS,2,5775,1981,262,-23.6978,-33.2866,GWLADYS (F),0,3.60745,0.336134
HABIB,1,3035,1981,93,-14.3967,-29.5328,HABIB (M),1,4.05728,0.521008
HABIBA,2,2131,1974,76,2.33077,-35.8194,HABIBA (F),0,4.01371,0.512605
HACENE,1,1139,1967,57,14.0174,-45.5269,HACENE (M),1,3.87122,0.420168
HADRIEN,1,6400,1988,242,-22.1931,-8.16428,HADRIEN (M),1,3.64608,0.327731
HAFID,1,1383,1981,63,-13.6054,-43.3915,HAFID (M),1,3.77565,0.394958
HAFIDA,2,2178,1984,92,-12.5471,-42.7489,HAFIDA (F),0,3.77593,0.369748
HAFSA,2,3106,2016,303,10.6995,42.6441,HAFSA (F),0,3.15458,0.176471
HAJAR,2,4404,2012,251,-13.5996,21.82,HAJAR (F),0,3.38089,0.252101
HAKAN,1,1442,1994,59,-26.7727,-17.3219,HAKAN (M),1,3.67928,0.369748
HAKIM,1,9575,1982,345,-16.2234,-28.9852,HAKIM (M),1,3.92092,0.453782
HAKIMA,2,2094,1982,120,-13.9291,-44.9243,HAKIMA (F),0,3.65608,0.327731
HALIM,1,1410,1981,62,-17.536,-34.0596,HALIM (M),1,3.93869,0.453782
HALIMA,2,5114,2015,143,-5.04322,-10.5277,HALIMA (F),0,4.0892,0.529412
HAMED,1,2033,1966,78,6.57556,-36.5214,HAMED (M),1,4.12091,0.571429
HAMID,1,3662,1982,140,0.679409,-38.2986,HAMID (M),1,3.96764,0.521008
HAMZA,1,12986,2013,681,-13.9005,21.3384,HAMZA (M),1,3.51436,0.302521
HANA,2,3682,2016,299,8.18456,37.1816,HANA (F),0,3.3855,0.252101
HANAE,2,5306,2016,485,0.928484,50.4657,HANAE (F),0,2.89284,0.151261
HANAN,2,1334,1982,97,-24.1357,-39.2826,HANAN (F),0,3.35812,0.260504
HANANE,2,4549,1982,259,-23.8531,-36.5419,HANANE (F),0,3.5526,0.352941
HANNA,2,6014,2017,492,9.29208,36.4396,HANNA (F),0,3.4322,0.268908
HANNAH,2,3777,2017,212,-5.90385,24.6284,HANNAH (F),0,3.45242,0.268908
HANS,1,2110,1943,71,22.7528,0.766733,HANS (M),1,4.51368,0.731092
HARMONIE,2,2241,1988,208,-41.0077,-23.9287,HARMONIE (F),0,3.30342,0.277311
HARMONY,2,1786,1988,160,-41.1109,-23.9497,HARMONY (F),0,3.34587,0.277311
HAROLD,1,3534,1979,137,-8.41466,-43.6521,HAROLD (M),1,4.17823,0.504202
HAROUN,1,2409,2017,399,25.2872,51.2411,HAROUN (M),1,2.91511,0.10084
HARRY,1,5044,2017,110,17.0323,-28.2024,HARRY (M),1,4.50748,0.806723
HASAN,1,1848,2007,64,-11.6094,-3.48363,HASAN (M),1,3.74964,0.369748
HASNA,2,1739,1998,56,-11.1309,-6.62195,HASNA (F),0,3.8259,0.394958
HASSAN,1,4971,1983,165,-15.1757,-31.0812,HASSAN (M),1,3.98838,0.478992
HASSEN,1,1882,1973,62,3.12605,-35.3573,HASSEN (M),1,4.03588,0.546218
HATEM,1,1057,2008,50,0.743319,10.704,HATEM (M),1,3.74978,0.394958
HATICE,2,1696,1983,61,-18.8746,-21.824,HATICE (F),0,3.74255,0.369748
HAWA,2,4733,2017,220,-4.8043,8.89564,HAWA (F),0,3.68112,0.336134
HAYAT,2,1893,1983,86,-20.2918,-33.5814,HAYAT (F),0,3.84636,0.436975
HAYDEN,1,2304,2016,422,23.8654,51.3243,HAYDEN (M),1,2.31496,0.092437
HECTOR,1,7256,2017,301,24.5611,16.442,HECTOR (M),1,4.32647,0.579832
HEDI,1,3521,2012,129,-10.9173,-1.41685,HEDI (M),1,3.87477,0.403361
HEDWIGE,2,1773,1927,48,46.8273,3.53596,HEDWIGE (F),0,4.22607,0.529412
HEIDI,2,2540,1980,148,-13.559,-15.5107,HEIDI (F),0,3.93687,0.403361
HELENA,2,17369,2013,409,17.6974,-8.82499,HELENA (F),0,4.50454,0.823529
HELENE,2,281061,1920,4072,42.16,-2.99438,HELENE (F),0,4.5672,0.831933
HELOISE,2,24192,2017,838,-10.1361,13.1399,HELOISE (F),0,4.09097,0.462185
HENRI,1,404838,1920,11255,58.3372,0.626749,HENRI (M),1,4.12049,0.512605
HENRIA,2,1058,1908,49,50.4497,15.3681,HENRIA (F),0,3.62093,0.352941
HENRIETTE,2,126934,1920,4300,56.7889,5.38488,HENRIETTE (F),0,3.85235,0.403361
HENRIQUE,1,1096,1974,61,-4.59876,-52.2908,HENRIQUE (M),1,3.73141,0.403361
HENRY,1,11489,1920,225,42.6378,-0.0346744,HENRY (M),1,4.55425,0.991597
HERBERT,1,1327,1943,62,36.0255,-4.94274,HERBERT (M),1,4.22846,0.563025
HERMANCE,2,2114,1901,86,43.9795,19.3318,HERMANCE (F),0,4.02286,0.420168
HERMANN,1,2666,1910,70,41.6755,14.9333,HERMANN (M),1,4.52624,0.865546
HERMINE,2,4515,1907,86,34.8008,8.81267,HERMINE (F),0,4.52945,0.848739
HERMINIE,2,1163,1911,48,48.7477,19.3527,HERMINIE (F),0,3.9323,0.394958
HERVE,1,139533,1967,7026,18.8885,-45.9414,HERVE (M),1,4.052,0.352941
HERVELINE,2,1180,1921,32,52.9308,-2.25213,HERVELINE (F),0,4.32345,0.714286
HIBA,2,1734,2015,133,-5.12938,41.6138,HIBA (F),0,3.13921,0.184874
HICHAM,1,5572,1979,211,-19.7202,-24.8524,HICHAM (M),1,3.76093,0.386555
HICHEM,1,2522,1982,99,-20.3479,-23.0142,HICHEM (M),1,3.78077,0.386555
HILAIRE,1,4371,1920,102,55.1165,2.92845,HILAIRE (M),1,4.29248,0.596639
HILDA,2,1253,1925,29,50.5764,-0.519039,HILDA (F),0,4.48807,0.756303
HILDEGARDE,2,1226,1912,57,36.8389,-4.82799,HILDEGARDE (F),0,3.82143,0.369748
HIND,2,3395,2014,199,1.47497,26.3475,HIND (F),0,3.53157,0.344538
HIPPOLYTE,1,10003,2003,266,33.846,13.2678,HIPPOLYTE (M),1,4.23119,0.563025
HOCINE,1,4288,1966,140,7.65865,-36.0313,HOCINE (M),1,4.11145,0.554622
HONORE,1,8404,1904,245,51.9954,7.37389,HONORE (M),1,4.1303,0.428571
HONORINE,2,7891,2000,208,33.4506,10.8077,HONORINE (F),0,4.41784,0.680672
HORTENSE,2,12477,1901,301,34.1876,14.4273,HORTENSE (F),0,4.38856,0.579832
HOUDA,2,2692,1984,118,-19.3949,-33.1972,HOUDA (F),0,3.8259,0.394958
HOURIA,2,2715,1962,175,-4.05402,-55.9642,HOURIA (F),0,4.01092,0.504202
HUBERT,1,65721,1956,1418,43.6384,-21.2019,HUBERT (M),1,4.39609,0.689076
HUBERTE,2,1354,1926,45,54.0945,-5.26753,HUBERTE (F),0,4.07581,0.537815
HUGO,1,135452,2000,7699,-32.7027,11.8948,HUGO (M),1,3.45953,0.260504
HUGUES,1,25551,1965,896,21.5972,-34.0636,HUGUES (M),1,4.50719,0.764706
HUGUETTE,2,90184,1930,4037,47.1609,-16.8153,HUGUETTE (F),0,3.8149,0.386555
HUSEYIN,1,1506,2009,57,-11.9087,-3.09212,HUSEYIN (M),1,3.74298,0.369748
HYACINTHE,1,3432,1903,82,47.8626,6.90381,HYACINTHE (M),1,4.31928,0.588235
HYACINTHE,2,1150,1908,30,46.1279,6.8035,HYACINTHE (F),0,4.40749,0.731092
IAN,1,1786,2008,73,-13.7318,12.1133,IAN (M),1,3.81205,0.403361
IANIS,1,1225,2007,68,-30.1843,13.012,IANIS (M),1,3.40602,0.285714
IBAN,1,1895,2007,151,-31.616,37.2998,IBAN (M),1,3.20244,0.193277
IBRAHIM,1,15314,2017,1205,9.29561,36.3914,IBRAHIM (M),1,3.52894,0.294118
IBRAHIMA,1,2837,2017,123,-5.55746,8.29877,IBRAHIMA (M),1,3.72981,0.344538
IBTISSAM,2,1226,2009,59,-16.5177,7.77144,IBTISSAM (F),0,3.61916,0.327731
IBTISSEM,2,1519,2010,99,-15.8074,33.4819,IBTISSEM (F),0,3.42896,0.277311
IDA,2,14561,1908,467,52.2739,6.61635,IDA (F),0,4.11521,0.386555
IDIR,1,1225,1982,37,-9.54925,-7.67434,IDIR (M),1,4.03731,0.554622
IDRIS,1,2931,2014,159,-5.18974,23.7192,IDRIS (M),1,3.64485,0.327731
IDRISS,1,6493,2015,412,4.3527,29.3982,IDRISS (M),1,3.58731,0.302521
IGNACE,1,3185,1929,81,47.6537,-0.887164,IGNACE (M),1,4.28315,0.588235
IGOR,1,3215,1973,114,-1.24783,-33.8275,IGOR (M),1,4.14142,0.521008
IKRAM,2,2139,2004,92,-15.6851,6.44348,IKRAM (F),0,3.64892,0.344538
ILAN,1,11888,2007,1084,-28.6966,43.0441,ILAN (M),1,3.13913,0.184874
ILANA,2,3740,2010,256,-20.2362,33.9645,ILANA (F),0,3.33002,0.218487
ILANN,1,1518,2008,131,-26.7382,45.2464,ILANN (M),1,2.98756,0.142857
ILAYDA,2,1030,2006,105,-37.1924,34.4838,ILAYDA (F),0,2.87566,0.159664
ILHAM,2,2549,2005,95,-17.5469,-19.3918,ILHAM (F),0,3.78882,0.378151
ILHAME,2,1045,1980,53,-21.9207,-35.3495,ILHAME (F),0,3.63513,0.378151
ILHAN,1,3828,2011,317,-19.3537,43.3007,ILHAN (M),1,2.98699,0.134454
ILHEM,2,1381,2011,52,-10.5741,-0.764002,ILHEM (F),0,3.74534,0.378151
ILIAN,1,4758,2007,435,-31.0638,39.7221,ILIAN (M),1,2.87833,0.151261
ILIANA,2,2852,2014,213,-18.2753,38.3912,ILIANA (F),0,3.06445,0.184874
ILIAS,1,3268,2004,198,-34.1981,15.8074,ILIAS (M),1,3.34782,0.243697
ILIES,1,3600,2004,247,-36.3561,17.2866,ILIES (M),1,3.21332,0.218487
ILLAN,1,1292,2007,114,-28.2945,42.4678,ILLAN (M),1,3.19859,0.193277
ILLONA,2,1146,2000,140,-43.1657,13.472,ILLONA (F),0,2.75622,0.151261
ILONA,2,12170,2004,1496,-43.4275,13.9284,ILONA (F),0,2.99567,0.176471
ILYAN,1,3065,2017,343,9.27896,48.0774,ILYAN (M),1,2.65823,0.117647
ILYANA,2,4123,2017,449,6.75815,51.1251,ILYANA (F),0,2.67655,0.12605
ILYAS,1,5393,2017,426,-0.321459,38.8433,ILYAS (M),1,3.18378,0.201681
ILYES,1,17432,2012,1313,-11.0087,42.8405,ILYES (M),1,3.02216,0.176471
ILYESS,1,1625,2012,153,-7.66067,54.9493,ILYESS (M),1,3.09116,0.184874
IMAD,1,2919,2005,119,-9.884,4.76276,IMAD (M),1,3.73326,0.361345
IMAN,2,2824,2000,163,-38.8664,3.44937,IMAN (F),0,3.55611,0.327731
IMANE,2,11023,2004,549,-29.1277,11.5049,IMANE (F),0,3.54438,0.310924
IMEN,2,3426,2004,164,-23.9028,1.29955,IMEN (F),0,3.64465,0.336134
IMENE,2,4428,2006,260,-24.069,20.0623,IMENE (F),0,3.4964,0.294118
IMRAN,1,7339,2017,1183,23.067,53.1562,IMRAN (M),1,2.49122,0.0840336
IMRANE,1,4167,2014,438,4.9246,49.2958,IMRANE (M),1,2.77381,0.134454
INAYA,2,13619,2015,1693,10.4985,55.5787,INAYA (F),0,2.30904,0.0840336
INES,2,103078,2010,4948,-23.2364,18.0522,INES (F),0,3.58084,0.243697
INESS,2,1639,2011,110,-32.694,30.3559,INESS (F),0,3.19762,0.201681
INGRID,2,27819,1976,1720,-9.31533,-52.0785,INGRID (F),0,3.56015,0.243697
INSAF,2,1073,2014,123,13.0527,46.5458,INSAF (F),0,3.13635,0.151261
IREM,2,1182,2006,115,-36.5271,33.9456,IREM (F),0,2.97508,0.176471
IRENA,2,2034,1931,184,44.2146,-15.4207,IRENA (F),0,3.65903,0.168067
IRENE,1,1828,1920,56,55.8069,-0.581764,IRENE (M),1,4.0847,0.571429
IRENE,2,81891,1930,2195,56.5518,-5.81496,IRENE (F),0,4.27411,0.588235
IRENEE,1,4321,1906,136,51.4437,6.60255,IRENEE (M),1,4.05829,0.470588
IRENEE,2,1840,1925,62,54.6405,5.46485,IRENEE (F),0,3.92559,0.478992
IRINA,2,2468,2016,145,-8.15171,27.2727,IRINA (F),0,3.50326,0.277311
IRIS,2,11278,2017,1134,17.4405,40.7252,IRIS (F),0,3.77602,0.235294
IRMA,2,12965,1901,469,49.168,12.9887,IRMA (F),0,3.90038,0.369748
ISAAC,1,11742,2017,1273,18.3136,46.28,ISAAC (M),1,3.56621,0.168067
ISABEL,2,3884,1972,302,3.62899,-54.9528,ISABEL (F),0,3.74464,0.218487
ISABELLA,2,1346,2014,80,6.76496,18.5529,ISABELLA (F),0,3.91481,0.386555
ISABELLE,2,377881,1965,23980,17.2147,-48.3429,ISABELLE (F),0,3.75565,0.260504
ISALINE,2,2460,2006,130,-27.1839,11.0703,ISALINE (F),0,3.69195,0.352941
ISAURE,2,3533,2008,185,-11.3929,21.812,ISAURE (F),0,3.86342,0.369748
ISHAK,1,1115,2016,129,16.143,45.8062,ISHAK (M),1,2.98438,0.151261
ISHAQ,1,1034,2017,163,21.8852,51.8367,ISHAQ (M),1,2.56815,0.092437
ISIDORE,1,6199,1901,215,48.7334,13.1236,ISIDORE (M),1,4.01754,0.369748
ISIS,2,2260,2009,158,-17.7646,35.3239,ISIS (F),0,3.4494,0.285714
ISLEM,1,1299,2015,136,9.37299,44.4369,ISLEM (M),1,2.99994,0.159664
ISMAEL,1,18045,2017,1136,4.13904,30.5942,ISMAEL (M),1,3.88859,0.336134
ISMAIL,1,7295,2017,524,5.62978,30.5065,ISMAIL (M),1,3.53943,0.310924
ISRA,2,1717,2016,191,8.93656,50.5123,ISRA (F),0,2.75055,0.134454
ISSA,1,5914,2016,661,16.1392,49.4266,ISSA (M),1,3.12599,0.142857
ISSAM,1,4928,2015,306,1.70868,26.5798,ISSAM (M),1,3.53492,0.344538
IVAN,1,9282,1969,244,-0.322222,-20.607,IVAN (M),1,4.53769,0.87395
IVANA,2,1947,2001,93,-28.3422,15.0911,IVANA (F),0,3.76119,0.302521
IYAD,1,2150,2017,358,22.5231,49.5717,IYAD (M),1,2.58213,0.092437
IYED,1,1489,2017,254,22.2943,49.6806,IYED (M),1,2.41974,0.0840336
IZIA,2,2218,2013,314,12.6541,55.4661,IZIA (F),0,2.4751,0.0756303
JACK,1,13918,1946,528,48.8537,-21.5935,JACK (M),1,4.20339,0.495798
JACKI,1,2631,1947,168,47.8362,-28.7645,JACKI (M),1,3.49611,0.285714
JACKIE,1,18004,1947,1133,47.523,-28.8845,JACKIE (M),1,3.53171,0.285714
JACKIE,2,1420,1955,37,19.9726,-35.9356,JACKIE (F),0,4.2538,0.638655
JACKY,1,69123,1951,3616,40.6475,-35.6527,JACKY (M),1,3.78061,0.344538
JACOB,1,2845,2016,84,26.326,15.1358,JACOB (M),1,4.63491,0.97479
JACQUELINE,2,372541,1946,12457,48.5857,-18.7913,JACQUELINE (F),0,3.90237,0.420168
JACQUES,1,482523,1946,15407,50.313,-19.5329,JACQUES (M),1,4.16221,0.588235
JACQUY,1,2044,1945,108,48.9239,-28.5699,JACQUY (M),1,3.52269,0.294118
JAD,1,1934,2016,199,14.8524,42.5272,JAD (M),1,3.11867,0.201681
JADE,2,82606,2009,5504,-19.1527,30.8184,JADE (F),0,3.17421,0.210084
JADEN,1,1240,2013,172,8.45312,55.7923,JADEN (M),1,2.43101,0.092437
JALIL,1,1248,2012,97,-18.16,40.745,JALIL (M),1,3.29353,0.193277
JAMAL,1,3132,1982,170,-17.6313,-42.625,JAMAL (M),1,3.78103,0.445378
JAMEL,1,4358,1982,173,0.436168,-38.7721,JAMEL (M),1,3.86692,0.436975
JAMES,1,24811,1960,380,20.5587,-16.6067,JAMES (M),1,4.69799,0.991597
JAMILA,2,5009,1982,190,-0.100794,-38.5695,JAMILA (F),0,3.90922,0.445378
JAN,1,1590,2008,38,18.4377,-10.4935,JAN (M),1,4.45996,0.806723
JANA,2,2427,2017,411,24.1936,48.4788,JANA (F),0,2.74438,0.134454
JANE,2,8142,1920,232,52.3913,-1.44056,JANE (F),0,4.38207,0.621849
JANELLE,2,1903,2007,162,-27.5756,38.8647,JANELLE (F),0,2.87469,0.159664
JANICK,1,1884,1952,86,31.7891,-38.1752,JANICK (M),1,3.93748,0.428571
JANICK,2,2175,1963,188,36.8851,-44.7162,JANICK (F),0,3.83142,0.336134
JANINA,2,1610,1931,160,44.309,-15.4897,JANINA (F),0,3.13794,0.159664
JANINE,2,68596,1930,2676,47.6314,-18.0215,JANINE (F),0,3.70414,0.336134
JANIQUE,2,1460,1963,451,36.6222,-45.8236,JANIQUE (F),0,2.45848,0.0756303
JANNA,2,2326,2017,236,7.8745,45.5166,JANNA (F),0,2.90245,0.159664
JANNICK,1,1222,1956,54,29.9152,-38.3509,JANNICK (M),1,3.84135,0.394958
JANNICK,2,1515,1963,132,36.9277,-44.6511,JANNICK (F),0,3.68284,0.310924
JANY,1,1615,1950,100,40.3013,-38.861,JANY (M),1,3.87666,0.361345
JANY,2,2210,1948,115,46.1075,-29.6677,JANY (F),0,3.90788,0.369748
JAOUAD,1,1230,1982,90,-24.3303,-38.5979,JAOUAD (M),1,3.42691,0.226891
JAROD,1,2408,1998,206,-44.2765,8.80796,JAROD (M),1,2.983,0.176471
JASMINE,2,8349,2005,345,-18.1393,23.9407,JASMINE (F),0,3.94733,0.462185
JASON,1,20437,1995,1349,-39.0606,-10.8025,JASON (M),1,3.35481,0.260504
JASSIM,1,1560,2017,222,20.495,51.0294,JASSIM (M),1,2.71018,0.12605
JAWAD,1,3315,2003,153,-14.2212,8.63787,JAWAD (M),1,3.63733,0.344538
JAWED,1,1359,2014,102,-6.69236,37.0913,JAWED (M),1,3.23179,0.252101
JAYDEN,1,2028,2017,347,22.8007,53.9454,JAYDEN (M),1,2.13963,0.0756303
JAYSON,1,2442,1999,135,-20.0257,20.6751,JAYSON (M),1,3.28013,0.243697
JEAN,1,1915803,1946,53706,52.643,-14.8786,JEAN (M),1,4.31535,0.588235
JEAN-BAPTISTE,1,48786,1991,1443,-7.39714,-28.1621,JEAN-BAPTISTE (M),1,4.46733,0.89916
JEAN-BENOIT,1,1223,1986,58,-14.3817,-40.9121,JEAN-BENOIT (M),1,3.9031,0.445378
JEAN-BERNARD,1,8838,1951,325,27.9504,-37.636,JEAN-BERNARD (M),1,3.89494,0.420168
JEAN-CHARLES,1,19333,1967,586,12.133,-36.5813,JEAN-CHARLES (M),1,4.10863,0.495798
JEAN-CHRISTIAN,1,1270,1971,78,7.42687,-52.7517,JEAN-CHRISTIAN (M),1,3.84301,0.394958
JEAN-CHRISTOPHE,1,31915,1967,1832,11.6628,-50.0388,JEAN-CHRISTOPHE (M),1,3.62737,0.310924
JEAN-CLAUDE,1,172975,1947,10228,45.0347,-32.0888,JEAN-CLAUDE (M),1,3.68974,0.319328
JEAN-DANIEL,1,2871,1971,93,11.8916,-36.4477,JEAN-DANIEL (M),1,4.136,0.537815
JEAN-DAVID,1,1539,1973,81,-6.818,-47.0711,JEAN-DAVID (M),1,3.82466,0.420168
JEAN-DENIS,1,2141,1963,79,23.9321,-38.357,JEAN-DENIS (M),1,3.93767,0.436975
JEAN-DOMINIQUE,1,1521,1957,72,31.2254,-42.9789,JEAN-DOMINIQUE (M),1,4.02594,0.495798
JEAN-EMMANUEL,1,1214,1970,65,2.37418,-50.1069,JEAN-EMMANUEL (M),1,3.98433,0.470588
JEAN-FRANCOIS,1,99481,1964,3561,24.3105,-37.3368,JEAN-FRANCOIS (M),1,3.95954,0.428571
JEAN-GABRIEL,1,1513,1971,31,9.96654,-30.887,JEAN-GABRIEL (M),1,4.31736,0.697479
JEAN-GUY,1,1629,1954,65,29.9698,-37.8197,JEAN-GUY (M),1,3.84982,0.420168
JEAN-HUGUES,1,1618,1964,96,20.4196,-46.8284,JEAN-HUGUES (M),1,3.75149,0.378151
JEAN-JACQUES,1,53657,1954,2683,36.6287,-37.876,JEAN-JACQUES (M),1,3.77516,0.302521
JEAN-JOSEPH,1,1594,1948,52,37.3087,-26.8983,JEAN-JOSEPH (M),1,4.66269,0.966387
JEAN-LAURENT,1,1241,1981,47,2.96564,-39.6474,JEAN-LAURENT (M),1,3.91599,0.478992
JEAN-LOUIS,1,80216,1954,3591,37.6291,-36.6753,JEAN-LOUIS (M),1,3.90422,0.336134
JEAN-LOUP,1,3750,1950,171,35.7647,-38.7765,JEAN-LOUP (M),1,4.12289,0.588235
JEAN-LUC,1,117087,1957,6168,29.0303,-41.5014,JEAN-LUC (M),1,3.46009,0.243697
JEAN-MARC,1,90463,1964,4348,26.6374,-41.7963,JEAN-MARC (M),1,3.62198,0.302521
