name_index,sexe_index,count,idxmax,max,x,y,name,sexe,entropy,life
EMRYS,1,1033,2013,132,-46.668068,42.986874,EMRYS (M),1.0,2.736846804106438,0.14285714285714285
EMY,2,11470,2016,1055,-43.21544,35.15756,EMY (F),0.0,2.856404030774199,0.14285714285714285
ENAEL,1,1182,2012,190,-59.725727,34.771202,ENAEL (M),1.0,2.1584871814377053,0.06722689075630252
ENES,1,2961,2012,203,-21.08471,27.93524,ENES (M),1.0,3.129421941707951,0.19327731092436976
ENGUERRAND,1,1690,2007,77,-11.405127,1.806473,ENGUERRAND (M),1.0,3.6667953990141364,0.3445378151260504
ENOLA,2,8282,2011,653,-16.096706,32.512417,ENOLA (F),0.0,2.996843838165236,0.17647058823529413
ENORA,2,14556,2013,1390,-23.594837,44.670837,ENORA (F),0.0,3.2973342353042536,0.20168067226890757
ENRIQUE,1,2385,2005,72,12.201654,-30.860798,ENRIQUE (M),1.0,4.2407268643002345,0.5966386554621849
ENZA,2,1112,2008,80,-4.6559825,32.590157,ENZA (F),0.0,3.3979989803435044,0.2605042016806723
ENZO,1,109909,2005,8852,-3.7873888,32.791946,ENZO (M),1.0,3.1012943252877485,0.18487394957983194
ERELL,2,1293,2007,74,-7.7178636,27.007545,ERELL (F),0.0,3.5995185520586572,0.36134453781512604
EREN,1,1528,2010,116,-12.923916,31.015085,EREN (M),1.0,3.2099758213339546,0.21008403361344538
ERIC,1,320619,1965,20278,34.721687,-43.953102,ERIC (M),1.0,3.579363585488792,0.2605042016806723
ERICA,2,1589,1941,44,28.239935,4.2110543,ERICA (F),0.0,4.546379215848269,0.8067226890756303
ERICK,1,6821,1960,446,43.648727,-37.799446,ERICK (M),1.0,3.771431044837903,0.2773109243697479
ERICKA,2,1290,1984,52,-8.219037,-34.58238,ERICKA (F),0.0,3.912209635283378,0.44537815126050423
ERIK,1,2905,1959,74,22.435593,-35.18798,ERIK (M),1.0,4.295531184424895,0.6638655462184874
ERIKA,2,10057,1983,431,-5.6255426,-40.213104,ERIKA (F),0.0,4.138433206284315,0.47058823529411764
ERIN,2,2069,2008,159,-11.354355,33.815292,ERIN (F),0.0,2.973412330902672,0.16806722689075632
ERINE,2,3197,2008,277,-8.239362,36.335068,ERINE (F),0.0,2.9679816633699145,0.17647058823529413
ERNA,2,2687,1912,102,49.970673,14.434457,ERNA (F),0.0,3.832739864870039,0.37815126050420167
ERNEST,1,52810,1906,1786,48.930054,24.074175,ERNEST (M),1.0,3.9022562690315055,0.37815126050420167
ERNESTINE,2,15445,1902,751,41.39495,29.800024,ERNESTINE (F),0.0,3.61532320602532,0.2689075630252101
ERWAN,1,38603,2006,1518,-15.082157,-6.419141,ERWAN (M),1.0,3.8795938336561506,0.42016806722689076
ERWANN,1,7241,2003,392,-7.7964234,4.537734,ERWANN (M),1.0,3.7503366370656503,0.3865546218487395
ERWIN,1,2729,1942,67,27.635063,5.2680526,ERWIN (M),1.0,4.524753951566512,0.7899159663865546
ESMA,2,2360,2017,200,-45.243786,25.377647,ESMA (F),0.0,3.2668975321917655,0.21008403361344538
ESMERALDA,2,1385,1999,63,13.692371,-2.3146503,ESMERALDA (F),0.0,4.169425536162731,0.5294117647058824
ESPERANCE,2,1763,1914,51,41.901196,24.940022,ESPERANCE (F),0.0,4.251413306026805,0.5798319327731093
ESRA,2,1607,1996,95,2.5239067,-0.3232214,ESRA (F),0.0,3.4117775779697013,0.25210084033613445
ESTEBAN,1,28077,2008,1918,-14.564983,29.829607,ESTEBAN (M),1.0,3.217773706795902,0.19327731092436976
ESTELLE,2,73729,1973,2916,8.360388,-47.43595,ESTELLE (F),0.0,4.111267333288067,0.4369747899159664
ESTHER,2,17555,2006,337,27.589102,11.189076,ESTHER (F),0.0,4.624020699476773,0.957983193277311
ETAN,1,1488,2010,150,-11.948287,42.456097,ETAN (M),1.0,2.765371248536728,0.14285714285714285
ETHAN,1,58061,2012,5006,-32.11778,39.495224,ETHAN (M),1.0,2.7813141166260142,0.14285714285714285
ETHANN,1,1580,2013,154,-40.939873,40.336647,ETHANN (M),1.0,2.711179947156627,0.12605042016806722
ETIENNE,1,84813,1996,1182,41.187912,11.702679,ETIENNE (M),1.0,4.661935481452129,0.9915966386554622
ETIENNETTE,2,7648,1921,230,56.775948,13.388111,ETIENNETTE (F),0.0,4.021916427345214,0.48739495798319327
EUGENE,1,105923,1908,3613,49.216404,23.770359,EUGENE (M),1.0,3.8444449621819308,0.37815126050420167
EUGENIE,2,70221,1902,3127,39.382973,30.180563,EUGENIE (F),0.0,3.9002120402076383,0.2689075630252101
EULALIE,2,5687,2007,138,31.246693,21.609818,EULALIE (F),0.0,4.395564902410851,0.6218487394957983
EUPHRASIE,2,2033,1902,104,40.238796,31.454317,EUPHRASIE (F),0.0,3.7441666040774204,0.3277310924369748
EUSTACHE,1,1062,1920,27,48.553825,14.642832,EUSTACHE (M),1.0,4.120961150840179,0.5378151260504201
EVA,2,82943,2003,3335,-12.680492,12.407051,EVA (F),0.0,4.083186452780708,0.47058823529411764
EVAN,1,40756,2008,3131,-13.516769,35.18458,EVAN (M),1.0,3.0271127846829495,0.16806722689075632
EVANN,1,4205,2008,342,-11.482369,34.991432,EVANN (M),1.0,2.97214084045748,0.16806722689075632
EVANS,1,1062,2005,61,-10.555834,23.452007,EVANS (M),1.0,3.4665949922717747,0.2857142857142857
EVARISTE,1,1548,1913,39,49.06308,14.154173,EVARISTE (M),1.0,4.3486448179527635,0.5714285714285714
EVE,2,15514,2003,441,-23.370682,-13.234714,EVE (F),0.0,4.427334699012566,0.7394957983193278
EVELINE,2,17708,1952,750,52.619587,-13.960738,EVELINE (F),0.0,4.016643222454726,0.48739495798319327
EVELYNE,2,128296,1953,7770,49.581608,-30.065022,EVELYNE (F),0.0,3.6488420400509813,0.2857142857142857
EVEN,1,1213,2012,92,-22.001024,36.077503,EVEN (M),1.0,3.2502837765560257,0.21008403361344538
EVY,2,1179,2017,221,-64.52783,22.225529,EVY (F),0.0,2.94367779712671,0.11764705882352941
EWAN,1,6168,2006,558,-3.0403855,33.903088,EWAN (M),1.0,3.016745419667182,0.16806722689075632
EWEN,1,10617,2011,622,-20.943373,24.269419,EWEN (M),1.0,3.217124001483008,0.19327731092436976
EWENN,1,1573,2015,148,-42.18619,35.223362,EWENN (M),1.0,2.786603744503189,0.14285714285714285
EYA,2,1176,2010,102,-30.779034,39.000774,EYA (F),0.0,2.8773870443127847,0.15966386554621848
EYMEN,1,1019,2017,169,-64.38887,26.341242,EYMEN (M),1.0,2.4608203769738815,0.08403361344537816
EZECHIEL,1,1023,2016,89,-49.186417,24.744896,EZECHIEL (M),1.0,3.3047010140680926,0.20168067226890757
EZIO,1,3162,2017,456,-59.264404,34.48175,EZIO (M),1.0,2.534707722971304,0.07563025210084033
FABIAN,1,4182,1998,215,12.62908,-2.150136,FABIAN (M),1.0,3.9438218388574295,0.44537815126050423
FABIEN,1,110813,1984,5919,-0.1499893,-47.309353,FABIEN (M),1.0,3.8356626896993604,0.3277310924369748
FABIENNE,2,105323,1965,6850,33.697296,-44.38887,FABIENNE (F),0.0,3.5846899947010185,0.25210084033613445
FABIO,1,7485,2003,389,-12.156334,19.603497,FABIO (M),1.0,3.6062627055733705,0.2773109243697479
FABIOLA,2,2571,1971,92,12.518841,-37.078125,FABIOLA (F),0.0,4.005725991339592,0.4957983193277311
FABRICE,1,134424,1973,8467,26.357315,-48.93175,FABRICE (M),1.0,3.5156772951359256,0.2857142857142857
FADILA,2,2789,1969,110,22.16779,-41.921513,FADILA (F),0.0,3.815449867685176,0.36134453781512604
FAIZA,2,2827,1980,98,-3.57575,-33.110546,FAIZA (F),0.0,3.909547406628483,0.44537815126050423
FANNIE,2,1147,1994,56,-16.405926,-25.628923,FANNIE (F),0.0,3.85192796803611,0.40336134453781514
FANNY,2,79771,1987,3307,-10.236382,-35.380455,FANNY (F),0.0,3.9832908377474348,0.35294117647058826
FANTA,2,2206,2017,113,-32.825733,11.185772,FANTA (F),0.0,3.6589258848148756,0.3445378151260504
FANTINE,2,2713,2007,190,-9.116082,26.3258,FANTINE (F),0.0,3.2728388679449756,0.226890756302521
FANY,2,2001,1985,64,-5.631667,-23.599817,FANY (F),0.0,4.228525088994577,0.5714285714285714
FAOUZI,1,1709,1982,66,6.6421432,-45.098454,FAOUZI (M),1.0,3.9106470808894307,0.4789915966386555
FARAH,2,8665,2009,413,-19.047047,4.3438997,FARAH (F),0.0,3.6792330133027185,0.33613445378151263
FARES,1,7463,2013,425,-21.723192,22.954933,FARES (M),1.0,3.4093804519065203,0.24369747899159663
FARID,1,18021,1975,709,16.156906,-42.371162,FARID (M),1.0,3.8113309998943086,0.36134453781512604
FARIDA,2,8503,1966,355,23.189528,-41.952442,FARIDA (F),0.0,3.8348205050084925,0.37815126050420167
FAROUK,1,1789,1982,64,-0.31817248,-38.44289,FAROUK (M),1.0,4.071363827521965,0.5210084033613446
FATHI,1,1030,1983,43,3.535169,-46.919655,FATHI (M),1.0,3.856933397423711,0.453781512605042
FATIH,1,1968,1993,89,-14.877173,-24.084335,FATIH (M),1.0,3.7084712545840324,0.36134453781512604
FATIHA,2,8929,1971,327,17.917667,-41.0216,FATIHA (F),0.0,3.892178057506114,0.46218487394957986
FATIMA,2,27097,1972,699,16.973557,-35.148094,FATIMA (F),0.0,4.183579474258052,0.5798319327731093
FATIMATA,2,1469,2015,64,-29.870544,-1.4562842,FATIMATA (F),0.0,3.7682226378444126,0.3697478991596639
FATMA,2,6923,1983,166,16.943481,-34.02184,FATMA (F),0.0,4.273756595874628,0.5630252100840336
FATNA,2,1089,1972,33,15.591718,-37.567047,FATNA (F),0.0,4.074052233238114,0.5294117647058824
FATOU,2,2213,2009,91,-25.49787,0.9578781,FATOU (F),0.0,3.754724234921977,0.36134453781512604
FATOUMATA,2,8341,2016,296,-24.281908,-3.245709,FATOUMATA (F),0.0,3.702917530442465,0.35294117647058826
FAUSTIN,1,2286,2011,73,27.250898,17.88153,FAUSTIN (M),1.0,4.386607429859792,0.6890756302521008
FAUSTINE,2,18304,2010,1069,-27.407637,23.932898,FAUSTINE (F),0.0,3.6667533840315576,0.31092436974789917
FAYCAL,1,3423,1975,116,-3.424466,-32.478977,FAYCAL (M),1.0,3.918036797918412,0.44537815126050423
FELICIA,2,3479,1993,123,23.928059,13.436763,FELICIA (F),0.0,4.540145668667198,0.7563025210084033
FELICIE,2,11970,1902,476,40.060474,28.944214,FELICIE (F),0.0,4.000647177249586,0.35294117647058826
FELICIEN,1,7210,1908,189,39.77387,18.688938,FELICIEN (M),1.0,4.316976441161678,0.6470588235294118
FELICIENNE,2,2135,1912,70,49.773586,14.925738,FELICIENNE (F),0.0,3.9679461361641626,0.42016806722689076
FELICITE,2,3822,1900,129,42.551647,26.710546,FELICITE (F),0.0,4.077231882610938,0.3697478991596639
FELIX,1,48979,1905,1016,38.917534,18.380611,FELIX (M),1.0,4.452982793650557,0.7983193277310925
FERDINAND,1,15905,1903,480,46.816692,23.261143,FERDINAND (M),1.0,4.1073331942749745,0.3865546218487395
FERIEL,2,1522,2013,91,-24.863173,25.229704,FERIEL (F),0.0,3.3451804859402356,0.2773109243697479
FERNAND,1,118570,1920,3833,56.259033,18.054237,FERNAND (M),1.0,3.959654156518058,0.44537815126050423
FERNANDE,2,85092,1920,3146,55.294712,20.356665,FERNANDE (F),0.0,3.81076147300416,0.3949579831932773
FERNANDO,1,4673,1971,350,21.539051,-55.250893,FERNANDO (M),1.0,3.822421451684687,0.20168067226890757
FERYEL,2,1119,2010,104,-32.82643,42.04129,FERYEL (F),0.0,2.7970569888684276,0.12605042016806722
FILIPE,1,2479,1977,194,9.233141,-57.644222,FILIPE (M),1.0,3.4651512077011284,0.24369747899159663
FIONA,2,11164,1997,698,0.6427001,-7.3370085,FIONA (F),0.0,3.3693189654813294,0.226890756302521
FIRDAWS,2,1267,2014,140,-48.986347,32.912327,FIRDAWS (F),0.0,2.814927789005483,0.14285714285714285
FIRMIN,1,8482,1902,255,43.86858,21.884697,FIRMIN (M),1.0,4.205844098962932,0.4789915966386555
FLAVIA,2,1207,2003,53,-9.384881,0.37787354,FLAVIA (F),0.0,3.9187530523803846,0.4789915966386555
FLAVIE,2,18416,2002,1442,4.5096364,16.668566,FLAVIE (F),0.0,3.9814722333821266,0.31092436974789917
FLAVIEN,1,14503,1995,502,-9.56972,-21.337511,FLAVIEN (M),1.0,4.153959016842145,0.453781512605042
FLAVIO,1,3395,2006,258,-6.140587,33.801727,FLAVIO (M),1.0,3.4309998953826977,0.20168067226890757
FLEUR,2,5036,2006,165,-23.24167,-10.333644,FLEUR (F),0.0,3.8265832303554213,0.3949579831932773
FLEURY,1,1061,1902,37,47.7917,20.933767,FLEURY (M),1.0,3.853150830845208,0.3949579831932773
FLORA,2,20210,2006,612,18.578941,5.939043,FLORA (F),0.0,4.368332325805308,0.7478991596638656
FLORE,2,11687,1991,272,26.740772,11.081035,FLORE (F),0.0,4.5299115165935575,0.8571428571428571
FLORENCE,2,147980,1968,8266,30.53398,-45.82223,FLORENCE (F),0.0,3.8198326746520808,0.31932773109243695
FLORENT,1,69467,1989,3951,-16.641865,-38.468056,FLORENT (M),1.0,4.072749154292684,0.3445378151260504
FLORENTIN,1,6910,1998,353,7.6895323,4.3528266,FLORENTIN (M),1.0,4.213096324893612,0.5126050420168067
FLORENTINE,2,4180,1902,154,39.975994,28.130424,FLORENTINE (F),0.0,4.073591814646688,0.42857142857142855
FLORIAN,1,127270,1991,6996,-20.986477,-27.368017,FLORIAN (M),1.0,3.5782569836601383,0.2605042016806723
FLORIANE,2,19591,1991,1043,-18.848856,-31.65911,FLORIANE (F),0.0,3.6672314788461997,0.2857142857142857
FLORIANNE,2,1204,1994,50,-16.143972,-32.503456,FLORIANNE (F),0.0,3.935892621399913,0.46218487394957986
FLORIE,2,2598,1984,377,-21.497694,-41.715508,FLORIE (F),0.0,3.1337326087355346,0.17647058823529413
FLORIMOND,1,1428,1900,43,38.110466,27.817207,FLORIMOND (M),1.0,4.2410085224178005,0.5546218487394958
FLORINE,2,12998,1998,620,-1.4527133,-8.318775,FLORINE (F),0.0,3.992535371874173,0.35294117647058826
FORTUNE,1,2766,1910,82,54.36884,19.320566,FORTUNE (M),1.0,3.9995386064079317,0.48739495798319327
FOUAD,1,5176,1982,270,-2.39269,-47.5503,FOUAD (M),1.0,3.7456330222815595,0.35294117647058826
FOUED,1,1033,1981,47,-2.4510984,-41.166885,FOUED (M),1.0,3.880298305445936,0.453781512605042
FOUZIA,2,2168,1982,129,2.8057635,-51.24598,FOUZIA (F),0.0,3.6424211089735175,0.2857142857142857
FRANC,1,1579,1965,61,52.353107,8.054789,FRANC (M),1.0,4.336141784885526,0.6722689075630253
FRANCE,1,1813,1915,89,39.57764,4.063545,FRANCE (M),1.0,3.973591066103366,0.4117647058823529
FRANCE,2,28123,1915,1131,39.525307,4.025428,FRANCE (F),0.0,4.2764919118124425,0.40336134453781514
FRANCELINE,2,1532,1901,47,40.636288,32.99235,FRANCELINE (F),0.0,4.265336601466912,0.6218487394957983
FRANCESCA,2,3296,2007,92,11.3127775,-23.209188,FRANCESCA (F),0.0,4.352104895825177,0.6722689075630253
FRANCESCO,1,2820,1963,122,33.89876,-39.837574,FRANCESCO (M),1.0,4.278292884096278,0.6470588235294118
FRANCETTE,2,7778,1948,358,54.94944,-17.080166,FRANCETTE (F),0.0,3.8929766101270915,0.3949579831932773
FRANCIA,2,1782,1911,64,51.17036,14.637029,FRANCIA (F),0.0,4.0918784762089775,0.42857142857142855
FRANCIANE,2,1498,1952,69,42.454372,-32.56771,FRANCIANE (F),0.0,3.864124051930333,0.3949579831932773
FRANCINE,2,92725,1949,2997,49.89622,-11.974539,FRANCINE (F),0.0,4.276736964788933,0.6134453781512605
FRANCIS,1,166254,1952,5723,49.384865,-17.734524,FRANCIS (M),1.0,4.2770364499121545,0.6218487394957983
FRANCISCA,2,2174,1966,69,34.45986,-23.517208,FRANCISCA (F),0.0,4.562939528906376,0.8907563025210085
FRANCISCO,1,7286,1967,402,31.383303,-48.430122,FRANCISCO (M),1.0,4.13145588655599,0.3445378151260504
FRANCISQUE,1,4470,1908,187,45.670837,26.659552,FRANCISQUE (M),1.0,3.7867742639028132,0.36134453781512604
FRANCK,1,177716,1965,10780,28.446102,-48.46623,FRANCK (M),1.0,3.680350341169933,0.3025210084033613
FRANCKY,1,1991,1978,94,8.470476,-51.937664,FRANCKY (M),1.0,3.7872056747787743,0.37815126050420167
FRANCO,1,2346,1963,129,36.34867,-39.39704,FRANCO (M),1.0,4.023686890283957,0.40336134453781514
FRANCOIS,1,398638,1963,5829,44.891514,7.5318866,FRANCOIS (M),1.0,4.582731815550101,0.8571428571428571
FRANCOIS-XAVIER,1,7176,1986,260,5.143673,-45.040386,FRANCOIS-XAVIER (M),1.0,3.9168205573577226,0.44537815126050423
FRANCOISE,2,401541,1949,15260,50.33741,-19.331121,FRANCOISE (F),0.0,4.111596204921841,0.6134453781512605
FRANK,1,11471,1971,601,29.490038,-46.40345,FRANK (M),1.0,3.9837024353885333,0.35294117647058826
FRANTZ,1,5944,1968,208,34.106686,-29.994656,FRANTZ (M),1.0,4.470824746832474,0.7899159663865546
FRANZ,1,1118,1972,47,19.909939,-48.952377,FRANZ (M),1.0,4.458838174798394,0.7899159663865546
FRED,1,4279,1963,149,38.75951,-30.747501,FRED (M),1.0,4.269508358568118,0.6386554621848739
FREDDY,1,16519,1975,600,16.18339,-43.165363,FREDDY (M),1.0,3.996435248043264,0.453781512605042
FREDERIC,1,327928,1973,18194,25.252169,-48.692276,FREDERIC (M),1.0,3.8477248147825733,0.2857142857142857
FREDERICK,1,4763,1976,251,10.283994,-55.004658,FREDERICK (M),1.0,3.783216047349706,0.3277310924369748
FREDERIK,1,1143,1974,87,17.85341,-56.634895,FREDERIK (M),1.0,3.57356895655395,0.2689075630252101
FREDERIQUE,2,50005,1969,2615,29.160324,-46.374615,FREDERIQUE (F),0.0,3.8166623311688608,0.3025210084033613
FREDY,1,2510,1959,86,36.604218,-32.037376,FREDY (M),1.0,4.1478133656092,0.5462184873949579
FRIDA,2,1210,1909,48,41.789238,24.1384,FRIDA (F),0.0,4.181656284006274,0.5546218487394958
FRIEDA,2,3188,1910,147,47.656425,27.59964,FRIEDA (F),0.0,3.7468220070349014,0.37815126050420167
FULBERT,1,1031,1913,29,49.85825,12.07885,FULBERT (M),1.0,4.215239736563118,0.6386554621848739
FURKAN,1,1099,2005,72,-4.0407844,18.006887,FURKAN (M),1.0,3.210409086200332,0.2184873949579832
GABIN,1,34698,2017,2688,-39.107845,31.73875,GABIN (M),1.0,3.134281496196717,0.15966386554621848
GABRIEL,1,173384,2016,5875,25.247797,19.824865,GABRIEL (M),1.0,4.488812896905334,0.7563025210084033
GABRIELA,2,1537,2015,124,-46.202538,23.12541,GABRIELA (F),0.0,3.434773321196758,0.24369747899159663
GABRIELLA,2,2575,2016,246,-57.07217,21.128302,GABRIELLA (F),0.0,3.6102552123305527,0.25210084033613445
GABRIELLE,2,97010,1905,2229,38.94739,17.957119,GABRIELLE (F),0.0,4.347323617873821,0.6722689075630253
GABY,1,1825,2017,84,-48.374344,17.275812,GABY (M),1.0,4.305486304508484,0.6302521008403361
GABY,2,2158,1946,54,54.779648,-7.9797144,GABY (F),0.0,4.38304165823975,0.6722689075630253
GAEL,1,33379,1981,1105,-0.93316525,-34.80497,GAEL (M),1.0,3.9681671581255005,0.44537815126050423
GAELLE,2,59920,1982,3230,0.04419394,-48.901974,GAELLE (F),0.0,3.6671548453601277,0.31932773109243695
GAETAN,1,53169,1990,1916,-10.7427,-27.89746,GAETAN (M),1.0,4.260809842585023,0.42857142857142855
GAETANE,2,5568,2008,165,31.492762,-29.235592,GAETANE (F),0.0,4.667623944414019,0.957983193277311
GAIA,2,1826,2017,123,-32.790745,27.49885,GAIA (F),0.0,3.177721249371462,0.21008403361344538
GARANCE,2,9875,2010,525,-19.187763,18.906351,GARANCE (F),0.0,3.4086124491827827,0.226890756302521
GARRY,1,1505,1984,153,-21.297293,-41.451782,GARRY (M),1.0,3.481600729841338,0.19327731092436976
GARY,1,5342,1984,433,-21.32886,-41.049683,GARY (M),1.0,3.688512188722308,0.25210084033613445
GASPARD,1,18632,2017,1361,-38.49827,30.429749,GASPARD (M),1.0,3.528445138483736,0.19327731092436976
GASTON,1,92338,1920,3158,54.12705,20.77665,GASTON (M),1.0,3.908122284135747,0.3949579831932773
GATIEN,1,3013,2007,124,-12.334096,12.037835,GATIEN (M),1.0,4.233681051039065,0.4789915966386555
GAUTHIER,1,16333,1996,590,-9.843555,-9.881582,GAUTHIER (M),1.0,3.87125673018495,0.36134453781512604
GAUTIER,1,8620,1998,344,-10.098124,-22.584475,GAUTIER (M),1.0,3.7772780690199714,0.37815126050420167
GAYLORD,1,2174,1981,385,-22.14137,-44.24246,GAYLORD (M),1.0,2.9835001914990142,0.12605042016806722
GENEVIEVE,2,185964,1947,5045,56.145428,-1.2065792,GENEVIEVE (F),0.0,4.227668633576502,0.5882352941176471
GEOFFRAY,1,1282,1990,80,-17.035818,-37.433834,GEOFFRAY (M),1.0,3.4149451814712997,0.2857142857142857
GEOFFREY,1,27801,1990,2260,-20.73741,-35.743256,GEOFFREY (M),1.0,3.298884979390248,0.226890756302521
GEOFFROY,1,8814,1981,412,-3.0384874,-45.850937,GEOFFROY (M),1.0,4.05356538801908,0.31092436974789917
GEORGE,1,1558,2017,65,24.166416,22.003824,GEORGE (M),1.0,4.55850508824281,0.7815126050420168
GEORGES,1,404339,1920,11229,57.90204,14.854717,GEORGES (M),1.0,4.156791275774753,0.5294117647058824
GEORGET,1,1325,1953,48,49.630836,-16.62508,GEORGET (M),1.0,4.1892168792009885,0.5798319327731093
GEORGETTE,2,152991,1920,5704,55.94377,15.812933,GEORGETTE (F),0.0,3.9159127093355086,0.42857142857142855
GEORGIA,2,1238,2017,43,-38.10538,0.3243655,GEORGIA (F),0.0,4.00129278213178,0.4789915966386555
GEORGINA,2,3678,1902,139,40.705418,28.336763,GEORGINA (F),0.0,4.124660074512827,0.37815126050420167
GEORGINE,2,1344,1921,50,48.956886,19.549664,GEORGINE (F),0.0,4.010501738202637,0.4789915966386555
GERALD,1,32114,1973,1602,23.053656,-46.177967,GERALD (M),1.0,4.0484839178179834,0.42016806722689076
GERALDINE,2,43664,1975,2565,15.063582,-55.573627,GERALDINE (F),0.0,3.5997058266895032,0.23529411764705882
GERARD,1,379435,1949,20005,54.706825,-17.874376,GERARD (M),1.0,3.8506500186287806,0.37815126050420167
GERAUD,1,2465,1976,72,9.643623,-43.72994,GERAUD (M),1.0,4.5446635885776105,0.8991596638655462
GERMAIN,1,32667,1912,770,54.880432,17.887209,GERMAIN (M),1.0,4.3177408684394845,0.6638655462184874
GERMAINE,2,211014,1902,8337,46.83844,25.482618,GERMAINE (F),0.0,3.688148491621082,0.3445378151260504
GEROME,1,1508,1980,80,2.252897,-53.20547,GEROME (M),1.0,4.142553270675838,0.48739495798319327
GERTRUDE,2,4745,1912,127,46.353184,15.644739,GERTRUDE (F),0.0,4.044934831184954,0.4957983193277311
GERVAIS,1,5048,1962,114,48.41709,5.56569,GERVAIS (M),1.0,4.346842547536912,0.6134453781512605
GERVAISE,2,1394,1961,37,49.56669,8.710285,GERVAISE (F),0.0,4.293424657823853,0.6302521008403361
GERY,1,1515,1964,60,36.15194,-29.037289,GERY (M),1.0,4.444520910206815,0.7815126050420168
GHISLAIN,1,12221,1972,320,25.403162,-33.660915,GHISLAIN (M),1.0,4.35387185032485,0.6554621848739496
GHISLAINE,2,64324,1956,3132,47.880444,-27.982483,GHISLAINE (F),0.0,3.932113955477178,0.42016806722689076
GHYSLAINE,2,2431,1958,123,47.04316,-28.7624,GHYSLAINE (F),0.0,3.7467344390277755,0.36134453781512604
GIANNI,1,6319,2013,304,-35.977367,6.06741,GIANNI (M),1.0,3.8062382296545505,0.42016806722689076
GIL,1,3577,1967,184,33.744995,-42.208626,GIL (M),1.0,4.052872543685081,0.4117647058823529
GILBERT,1,180115,1947,5280,55.343437,-5.696046,GILBERT (M),1.0,4.127781206301073,0.5714285714285714
GILBERTE,2,62179,1926,2079,57.086987,10.783186,GILBERTE (F),0.0,3.9961190017085206,0.48739495798319327
GILDA,2,2305,1956,89,45.27869,-23.735632,GILDA (F),0.0,4.410065140237183,0.6974789915966386
GILDAS,1,7813,1973,291,22.70197,-44.664738,GILDAS (M),1.0,4.326467876497489,0.6050420168067226
GILETTE,2,1459,1921,57,56.51767,8.111913,GILETTE (F),0.0,3.9516081128374316,0.47058823529411764
GILLES,1,175547,1959,7527,41.063828,-33.96365,GILLES (M),1.0,3.933644449323716,0.4117647058823529
GILLETTE,2,2334,1921,81,56.408386,8.598551,GILLETTE (F),0.0,4.0115954430608305,0.4957983193277311
GINA,2,5488,1958,171,31.647774,-32.136864,GINA (F),0.0,4.475696217306316,0.7815126050420168
GINETTE,2,131630,1930,6819,50.801235,-4.904562,GINETTE (F),0.0,3.59333888352499,0.3025210084033613
